Category,Id
unrelated,379451
unrelated,379453
unrelated,379455
unrelated,379456
unrelated,379460
unrelated,379457
unrelated,379458
unrelated,379459
unrelated,379461
unrelated,379464
unrelated,379462
unrelated,379465
agreed,379463
unrelated,379470
unrelated,379468
unrelated,379469
disagreed,379471
unrelated,379466
unrelated,379467
unrelated,379475
unrelated,379472
unrelated,379474
unrelated,379477
unrelated,379473
unrelated,379476
unrelated,379478
unrelated,379479
unrelated,379481
unrelated,379480
agreed,379483
disagreed,379489
unrelated,379482
unrelated,379488
unrelated,379485
unrelated,379484
unrelated,379487
disagreed,379486
unrelated,379490
agreed,379492
agreed,379491
agreed,379495
agreed,379493
agreed,379494
agreed,379499
agreed,379498
agreed,379497
agreed,379496
agreed,379500
agreed,379502
agreed,379501
agreed,379503
agreed,379507
agreed,379506
agreed,379505
agreed,379510
agreed,379508
agreed,379509
agreed,379504
agreed,379511
agreed,379512
agreed,379513
unrelated,379515
disagreed,379516
unrelated,379518
unrelated,379514
unrelated,379517
unrelated,379519
unrelated,379522
disagreed,379523
unrelated,379521
unrelated,379520
unrelated,379525
unrelated,379524
unrelated,379527
unrelated,379528
disagreed,379526
unrelated,379529
disagreed,379531
unrelated,379535
disagreed,379530
unrelated,379534
unrelated,379533
unrelated,379532
unrelated,379536
unrelated,379537
unrelated,379538
unrelated,379540
unrelated,379539
unrelated,379541
unrelated,379543
unrelated,379542
unrelated,379544
unrelated,379547
unrelated,379545
unrelated,379546
disagreed,379548
unrelated,379551
unrelated,379550
unrelated,379549
unrelated,379553
unrelated,379552
unrelated,379554
unrelated,379555
unrelated,379557
unrelated,379558
unrelated,379559
unrelated,379556
unrelated,379560
unrelated,379562
unrelated,379565
unrelated,379561
unrelated,379563
unrelated,379569
disagreed,379566
unrelated,379564
unrelated,379567
disagreed,379571
disagreed,379568
disagreed,379574
disagreed,379572
unrelated,379570
unrelated,379576
unrelated,379577
unrelated,379575
disagreed,379573
unrelated,379582
unrelated,379578
unrelated,379579
unrelated,379581
unrelated,379580
disagreed,379583
unrelated,379585
unrelated,379584
disagreed,379587
unrelated,379586
unrelated,379592
unrelated,379588
unrelated,379591
unrelated,379593
unrelated,379590
unrelated,379594
unrelated,379589
unrelated,379596
unrelated,379599
unrelated,379600
unrelated,379597
disagreed,379601
disagreed,379598
unrelated,379604
disagreed,379603
disagreed,379608
unrelated,379607
unrelated,379606
unrelated,379605
unrelated,379609
unrelated,379610
unrelated,379612
unrelated,379611
disagreed,379614
unrelated,379595
disagreed,379602
unrelated,379613
disagreed,379616
unrelated,379618
disagreed,379617
unrelated,379619
unrelated,379615
unrelated,379622
unrelated,379621
unrelated,379624
unrelated,379625
unrelated,379627
unrelated,379623
unrelated,379620
disagreed,379626
disagreed,379628
disagreed,379629
agreed,379630
agreed,379632
agreed,379633
agreed,379635
unrelated,379634
unrelated,379636
unrelated,379631
unrelated,379637
agreed,379638
agreed,379639
unrelated,379640
unrelated,379642
agreed,379645
unrelated,379644
unrelated,379641
agreed,379643
agreed,379647
agreed,379646
agreed,379650
agreed,379649
agreed,379648
unrelated,379652
unrelated,379651
agreed,379656
unrelated,379653
unrelated,379655
agreed,379657
agreed,379658
unrelated,379654
unrelated,379659
agreed,379662
unrelated,379661
unrelated,379663
agreed,379664
unrelated,379665
unrelated,379667
unrelated,379668
unrelated,379666
unrelated,379670
unrelated,379669
unrelated,379672
unrelated,379673
unrelated,379671
unrelated,379674
agreed,379675
agreed,379677
unrelated,379678
agreed,379676
agreed,379680
unrelated,379660
agreed,379679
agreed,379681
agreed,379684
agreed,379683
agreed,379685
agreed,379682
agreed,379686
agreed,379688
agreed,379690
agreed,379689
agreed,379691
agreed,379687
agreed,379693
unrelated,379692
unrelated,379694
unrelated,379700
agreed,379698
agreed,379699
agreed,379697
unrelated,379695
unrelated,379696
unrelated,379702
unrelated,379701
unrelated,379703
unrelated,379704
unrelated,379705
agreed,379708
agreed,379710
agreed,379707
agreed,379711
agreed,379709
agreed,379706
agreed,379713
unrelated,379714
agreed,379712
agreed,379715
agreed,379717
agreed,379719
agreed,379718
unrelated,379722
agreed,379716
unrelated,379723
unrelated,379724
unrelated,379721
agreed,379720
agreed,379726
agreed,379725
unrelated,379727
unrelated,379728
unrelated,379734
unrelated,379733
unrelated,379729
unrelated,379731
unrelated,379736
unrelated,379735
unrelated,379737
unrelated,379738
unrelated,379730
agreed,379741
disagreed,379739
unrelated,379732
unrelated,379740
unrelated,379743
unrelated,379747
unrelated,379742
unrelated,379744
unrelated,379746
unrelated,379749
unrelated,379750
unrelated,379745
unrelated,379748
unrelated,379751
unrelated,379752
disagreed,379755
unrelated,379753
unrelated,379754
disagreed,379757
unrelated,379756
unrelated,379758
unrelated,379759
unrelated,379761
unrelated,379760
unrelated,379762
disagreed,379764
unrelated,379763
disagreed,379766
unrelated,379765
disagreed,379769
disagreed,379767
disagreed,379771
disagreed,379772
disagreed,379770
disagreed,379768
disagreed,379774
unrelated,379775
disagreed,379773
unrelated,379777
disagreed,379776
unrelated,379782
unrelated,379781
unrelated,379778
unrelated,379783
unrelated,379780
unrelated,379779
unrelated,379784
unrelated,379785
unrelated,379789
unrelated,379786
unrelated,379788
unrelated,379787
unrelated,379790
unrelated,379792
unrelated,379791
unrelated,379793
unrelated,379795
unrelated,379794
unrelated,379796
unrelated,379797
unrelated,379803
unrelated,379798
unrelated,379801
unrelated,379799
unrelated,379804
unrelated,379802
unrelated,379800
unrelated,379805
unrelated,379806
unrelated,379809
unrelated,379810
unrelated,379811
unrelated,379808
unrelated,379815
unrelated,379807
unrelated,379812
unrelated,379814
unrelated,379817
unrelated,379813
unrelated,379816
unrelated,379821
unrelated,379819
unrelated,379822
unrelated,379820
unrelated,379818
unrelated,379824
unrelated,379823
unrelated,379826
unrelated,379827
unrelated,379825
unrelated,379829
unrelated,379828
unrelated,379832
unrelated,379833
unrelated,379831
unrelated,379834
unrelated,379830
unrelated,379835
disagreed,379836
unrelated,379837
unrelated,379838
unrelated,379842
unrelated,379839
unrelated,379841
unrelated,379844
unrelated,379840
unrelated,379843
unrelated,379846
unrelated,379848
unrelated,379849
unrelated,379850
unrelated,379851
unrelated,379847
unrelated,379854
unrelated,379852
unrelated,379856
unrelated,379858
unrelated,379853
unrelated,379859
unrelated,379860
unrelated,379857
unrelated,379855
unrelated,379862
unrelated,379864
unrelated,379863
unrelated,379861
unrelated,379867
unrelated,379865
unrelated,379866
unrelated,379869
unrelated,379870
unrelated,379872
unrelated,379874
unrelated,379873
unrelated,379868
unrelated,379871
unrelated,379875
unrelated,379877
unrelated,379882
unrelated,379876
unrelated,379879
unrelated,379878
unrelated,379880
unrelated,379883
unrelated,379884
unrelated,379885
unrelated,379881
unrelated,379886
unrelated,379888
unrelated,379889
unrelated,379887
unrelated,379890
unrelated,379893
unrelated,379892
unrelated,379891
unrelated,379894
unrelated,379896
unrelated,379895
unrelated,379897
unrelated,379898
unrelated,379899
unrelated,379900
unrelated,379904
unrelated,379903
unrelated,379902
unrelated,379905
unrelated,379906
unrelated,379908
unrelated,379901
agreed,379909
unrelated,379907
agreed,379911
disagreed,379913
agreed,379910
disagreed,379914
disagreed,379912
unrelated,379915
disagreed,379917
disagreed,379916
disagreed,379918
disagreed,379919
disagreed,379920
unrelated,379921
unrelated,379922
agreed,379928
unrelated,379929
agreed,379927
disagreed,379925
disagreed,379923
unrelated,379924
agreed,379926
agreed,379932
agreed,379930
agreed,379931
disagreed,379933
agreed,379935
unrelated,379936
agreed,379939
disagreed,379937
agreed,379938
agreed,379934
agreed,379940
agreed,379945
agreed,379941
unrelated,379947
agreed,379942
agreed,379943
agreed,379946
agreed,379944
agreed,379948
agreed,379952
agreed,379949
agreed,379950
agreed,379951
agreed,379953
unrelated,379954
unrelated,379956
disagreed,379955
disagreed,379957
unrelated,379959
unrelated,379960
unrelated,379958
unrelated,379962
disagreed,379961
unrelated,379964
disagreed,379966
disagreed,379965
disagreed,379967
disagreed,379968
disagreed,379971
disagreed,379969
disagreed,379970
unrelated,379972
disagreed,379974
disagreed,379973
disagreed,379975
disagreed,379976
disagreed,379977
disagreed,379978
disagreed,379979
disagreed,379981
disagreed,379982
disagreed,379985
disagreed,379980
disagreed,379984
unrelated,379963
unrelated,379986
disagreed,379983
disagreed,379989
disagreed,379987
disagreed,379988
disagreed,379992
disagreed,379994
disagreed,379990
unrelated,379991
disagreed,379993
disagreed,379995
disagreed,379996
disagreed,379997
disagreed,379998
disagreed,380000
disagreed,379999
disagreed,380003
disagreed,380002
disagreed,380001
disagreed,380004
disagreed,380005
disagreed,380007
disagreed,380006
disagreed,380010
disagreed,380009
disagreed,380008
unrelated,380011
disagreed,380012
disagreed,380014
disagreed,380016
disagreed,380013
disagreed,380015
disagreed,380017
unrelated,380018
unrelated,380020
unrelated,380022
unrelated,380019
disagreed,380021
unrelated,380023
unrelated,380026
unrelated,380027
disagreed,380025
unrelated,380028
unrelated,380024
unrelated,380032
unrelated,380030
unrelated,380033
unrelated,380031
unrelated,380029
unrelated,380035
unrelated,380034
unrelated,380037
unrelated,380036
unrelated,380039
unrelated,380040
agreed,380038
unrelated,380042
unrelated,380043
unrelated,380041
unrelated,380045
unrelated,380046
unrelated,380047
unrelated,380044
unrelated,380048
unrelated,380050
unrelated,380049
unrelated,380051
unrelated,380052
unrelated,380054
unrelated,380053
unrelated,380057
unrelated,380056
unrelated,380055
unrelated,380058
disagreed,380060
disagreed,380061
disagreed,380065
disagreed,380064
unrelated,380062
disagreed,380066
unrelated,380059
disagreed,380067
disagreed,380069
unrelated,380068
disagreed,380063
disagreed,380070
disagreed,380072
disagreed,380075
disagreed,380073
disagreed,380074
disagreed,380071
disagreed,380079
disagreed,380076
disagreed,380078
disagreed,380080
disagreed,380077
disagreed,380082
disagreed,380081
unrelated,380084
disagreed,380086
disagreed,380085
disagreed,380090
disagreed,380088
disagreed,380089
disagreed,380083
disagreed,380087
unrelated,380091
unrelated,380092
unrelated,380094
unrelated,380095
disagreed,380093
unrelated,380096
unrelated,380098
unrelated,380097
unrelated,380099
unrelated,380102
unrelated,380101
unrelated,380103
unrelated,380100
unrelated,380104
unrelated,380108
agreed,380105
unrelated,380107
unrelated,380106
unrelated,380111
unrelated,380109
unrelated,380110
unrelated,380112
unrelated,380113
unrelated,380114
agreed,380115
unrelated,380118
unrelated,380117
unrelated,380120
agreed,380116
unrelated,380121
unrelated,380119
unrelated,380124
unrelated,380122
unrelated,380123
unrelated,380128
unrelated,380126
unrelated,380125
unrelated,380130
unrelated,380127
unrelated,380131
unrelated,380129
unrelated,380133
unrelated,380134
unrelated,380135
agreed,380140
unrelated,380136
agreed,380138
unrelated,380137
agreed,380141
unrelated,380132
agreed,380139
unrelated,380142
unrelated,380144
agreed,380143
disagreed,380145
disagreed,380146
unrelated,380147
unrelated,380148
unrelated,380150
unrelated,380149
unrelated,380151
unrelated,380152
unrelated,380153
unrelated,380155
unrelated,380154
unrelated,380156
unrelated,380158
unrelated,380159
unrelated,380157
unrelated,380160
unrelated,380164
unrelated,380161
disagreed,380163
unrelated,380162
unrelated,380165
agreed,380166
agreed,380168
agreed,380171
agreed,380170
unrelated,380167
agreed,380172
agreed,380173
agreed,380169
agreed,380174
unrelated,380175
agreed,380176
agreed,380177
unrelated,380180
unrelated,380178
agreed,380179
agreed,380183
agreed,380185
agreed,380181
agreed,380184
agreed,380186
agreed,380182
agreed,380188
agreed,380189
agreed,380187
agreed,380190
agreed,380192
agreed,380196
agreed,380197
agreed,380191
agreed,380193
agreed,380195
agreed,380194
agreed,380198
disagreed,380199
unrelated,380200
agreed,380201
agreed,380202
agreed,380203
agreed,380205
unrelated,380207
agreed,380208
agreed,380210
agreed,380206
agreed,380204
agreed,380209
agreed,380212
agreed,380214
unrelated,380213
agreed,380215
agreed,380211
agreed,380216
agreed,380217
agreed,380219
agreed,380220
agreed,380218
agreed,380222
agreed,380223
agreed,380221
unrelated,380224
agreed,380225
agreed,380226
agreed,380227
agreed,380230
agreed,380229
agreed,380228
unrelated,380232
unrelated,380236
unrelated,380233
unrelated,380231
agreed,380234
agreed,380235
agreed,380237
agreed,380238
agreed,380239
agreed,380240
agreed,380242
agreed,380241
agreed,380243
agreed,380244
unrelated,380246
unrelated,380247
unrelated,380245
unrelated,380248
agreed,380250
agreed,380252
agreed,380253
agreed,380251
unrelated,380249
agreed,380254
agreed,380256
agreed,380255
agreed,380258
agreed,380260
agreed,380257
unrelated,380261
agreed,380259
unrelated,380265
unrelated,380266
unrelated,380264
unrelated,380262
unrelated,380263
unrelated,380267
unrelated,380268
agreed,380270
unrelated,380271
unrelated,380273
unrelated,380272
unrelated,380274
unrelated,380269
unrelated,380275
unrelated,380276
unrelated,380279
agreed,380278
agreed,380277
unrelated,380281
unrelated,380282
unrelated,380280
unrelated,380285
unrelated,380283
unrelated,380286
agreed,380288
unrelated,380287
unrelated,380284
agreed,380290
agreed,380292
agreed,380293
unrelated,380295
agreed,380291
agreed,380289
agreed,380294
unrelated,380299
unrelated,380296
unrelated,380298
unrelated,380301
unrelated,380297
unrelated,380300
agreed,380303
agreed,380305
unrelated,380307
unrelated,380304
agreed,380308
unrelated,380302
agreed,380309
agreed,380310
agreed,380306
agreed,380311
unrelated,380312
agreed,380313
agreed,380315
agreed,380314
agreed,380316
agreed,380319
agreed,380320
agreed,380318
unrelated,380321
agreed,380317
unrelated,380322
unrelated,380323
agreed,380324
agreed,380328
unrelated,380325
unrelated,380326
agreed,380330
agreed,380327
unrelated,380329
agreed,380331
agreed,380332
agreed,380334
agreed,380333
unrelated,380338
unrelated,380340
agreed,380335
agreed,380336
unrelated,380337
unrelated,380339
unrelated,380342
agreed,380341
unrelated,380344
unrelated,380343
unrelated,380349
unrelated,380345
unrelated,380346
unrelated,380348
unrelated,380350
unrelated,380347
agreed,380351
agreed,380352
unrelated,380354
unrelated,380355
unrelated,380353
agreed,380356
agreed,380358
unrelated,380360
agreed,380359
unrelated,380361
agreed,380357
unrelated,380362
unrelated,380364
unrelated,380366
unrelated,380365
unrelated,380363
unrelated,380367
unrelated,380369
unrelated,380370
unrelated,380368
unrelated,380373
unrelated,380371
unrelated,380372
unrelated,380375
unrelated,380374
unrelated,380377
unrelated,380380
unrelated,380376
unrelated,380379
unrelated,380381
unrelated,380382
unrelated,380378
unrelated,380384
unrelated,380383
unrelated,380386
unrelated,380387
unrelated,380385
unrelated,380389
unrelated,380388
unrelated,380391
unrelated,380392
unrelated,380390
unrelated,380393
unrelated,380394
unrelated,380395
unrelated,380397
unrelated,380398
unrelated,380396
unrelated,380401
unrelated,380400
unrelated,380402
unrelated,380403
unrelated,380404
unrelated,380399
unrelated,380406
unrelated,380405
unrelated,380407
unrelated,380409
unrelated,380411
unrelated,380412
unrelated,380408
unrelated,380410
unrelated,380415
unrelated,380413
agreed,380416
unrelated,380414
unrelated,380418
unrelated,380419
unrelated,380420
unrelated,380424
agreed,380417
unrelated,380421
unrelated,380423
agreed,380426
unrelated,380422
unrelated,380425
unrelated,380427
unrelated,380428
unrelated,380430
unrelated,380429
unrelated,380432
unrelated,380431
agreed,380433
unrelated,380434
agreed,380435
agreed,380436
agreed,380437
unrelated,380441
agreed,380438
agreed,380439
unrelated,380442
unrelated,380440
agreed,380445
unrelated,380443
agreed,380444
agreed,380446
agreed,380448
agreed,380447
agreed,380451
unrelated,380450
agreed,380454
unrelated,380449
unrelated,380452
unrelated,380453
agreed,380457
agreed,380458
unrelated,380460
unrelated,380456
unrelated,380455
unrelated,380462
agreed,380459
unrelated,380463
unrelated,380461
unrelated,380464
unrelated,380469
unrelated,380465
unrelated,380466
unrelated,380470
unrelated,380468
unrelated,380467
unrelated,380475
unrelated,380472
unrelated,380471
unrelated,380473
unrelated,380478
unrelated,380477
unrelated,380476
unrelated,380479
unrelated,380474
unrelated,380480
unrelated,380482
unrelated,380483
unrelated,380485
unrelated,380486
unrelated,380481
unrelated,380484
unrelated,380487
unrelated,380489
unrelated,380488
unrelated,380490
unrelated,380492
unrelated,380491
unrelated,380493
agreed,380494
agreed,380496
agreed,380495
agreed,380499
agreed,380497
unrelated,380500
agreed,380498
agreed,380505
agreed,380504
unrelated,380507
unrelated,380501
unrelated,380508
agreed,380506
agreed,380503
unrelated,380509
agreed,380502
unrelated,380510
unrelated,380514
unrelated,380517
unrelated,380516
unrelated,380511
unrelated,380513
unrelated,380512
agreed,380519
unrelated,380515
agreed,380518
agreed,380520
unrelated,380523
agreed,380525
unrelated,380521
unrelated,380524
agreed,380527
agreed,380528
agreed,380526
unrelated,380522
agreed,380530
agreed,380529
unrelated,380531
unrelated,380532
agreed,380536
unrelated,380537
unrelated,380533
unrelated,380534
agreed,380539
unrelated,380535
agreed,380538
agreed,380540
unrelated,380541
unrelated,380544
unrelated,380547
unrelated,380543
agreed,380546
unrelated,380542
unrelated,380550
unrelated,380548
unrelated,380549
unrelated,380553
unrelated,380552
unrelated,380551
unrelated,380554
agreed,380545
unrelated,380556
unrelated,380555
unrelated,380557
unrelated,380558
unrelated,380559
unrelated,380560
unrelated,380562
unrelated,380561
agreed,380565
disagreed,380564
unrelated,380563
unrelated,380567
unrelated,380566
unrelated,380568
unrelated,380570
unrelated,380571
unrelated,380572
unrelated,380573
unrelated,380569
agreed,380576
agreed,380575
unrelated,380577
agreed,380578
unrelated,380574
unrelated,380579
unrelated,380580
unrelated,380581
agreed,380583
unrelated,380582
agreed,380584
agreed,380585
agreed,380586
agreed,380589
agreed,380588
agreed,380587
agreed,380592
agreed,380591
agreed,380590
agreed,380593
agreed,380596
agreed,380594
agreed,380597
agreed,380595
agreed,380598
agreed,380599
agreed,380600
agreed,380602
agreed,380603
agreed,380601
agreed,380605
agreed,380606
agreed,380607
agreed,380604
agreed,380608
agreed,380609
agreed,380610
agreed,380612
agreed,380611
agreed,380613
agreed,380614
agreed,380616
agreed,380618
agreed,380619
agreed,380617
agreed,380620
agreed,380615
agreed,380621
agreed,380623
agreed,380622
agreed,380628
agreed,380625
agreed,380624
agreed,380629
agreed,380626
agreed,380630
agreed,380627
agreed,380631
unrelated,380632
unrelated,380633
agreed,380634
agreed,380635
agreed,380637
agreed,380636
agreed,380641
agreed,380640
agreed,380639
agreed,380638
agreed,380642
agreed,380643
agreed,380644
agreed,380645
agreed,380647
agreed,380649
agreed,380650
agreed,380648
agreed,380651
agreed,380652
agreed,380646
agreed,380656
agreed,380653
agreed,380654
agreed,380655
agreed,380660
agreed,380657
agreed,380659
agreed,380658
agreed,380661
agreed,380662
agreed,380663
unrelated,380665
agreed,380664
unrelated,380668
unrelated,380667
unrelated,380666
unrelated,380670
unrelated,380669
unrelated,380671
unrelated,380673
unrelated,380672
unrelated,380674
agreed,380675
unrelated,380676
agreed,380677
unrelated,380679
agreed,380678
unrelated,380681
agreed,380682
agreed,380683
agreed,380680
agreed,380686
agreed,380685
unrelated,380684
unrelated,380688
unrelated,380687
unrelated,380693
unrelated,380692
unrelated,380689
unrelated,380690
unrelated,380691
unrelated,380695
unrelated,380694
unrelated,380696
agreed,380699
unrelated,380698
unrelated,380697
agreed,380700
agreed,380702
unrelated,380701
unrelated,380706
unrelated,380705
agreed,380703
unrelated,380704
unrelated,380707
disagreed,380708
unrelated,380710
unrelated,380709
unrelated,380712
unrelated,380711
unrelated,380717
unrelated,380713
disagreed,380719
unrelated,380714
unrelated,380718
unrelated,380716
unrelated,380715
unrelated,380720
unrelated,380721
unrelated,380722
unrelated,380723
unrelated,380726
unrelated,380724
unrelated,380725
unrelated,380729
disagreed,380732
unrelated,380728
unrelated,380730
unrelated,380727
unrelated,380731
unrelated,380735
unrelated,380734
unrelated,380733
unrelated,380736
unrelated,380739
unrelated,380737
unrelated,380738
unrelated,380741
unrelated,380740
unrelated,380745
unrelated,380744
unrelated,380747
unrelated,380743
unrelated,380746
unrelated,380748
unrelated,380751
unrelated,380750
unrelated,380749
unrelated,380753
unrelated,380752
unrelated,380754
unrelated,380742
unrelated,380755
unrelated,380756
unrelated,380757
unrelated,380758
unrelated,380759
unrelated,380761
unrelated,380763
unrelated,380767
unrelated,380760
unrelated,380766
unrelated,380765
unrelated,380762
unrelated,380764
unrelated,380768
unrelated,380769
unrelated,380772
unrelated,380771
unrelated,380770
unrelated,380774
unrelated,380776
unrelated,380773
unrelated,380778
unrelated,380775
unrelated,380777
unrelated,380780
unrelated,380783
unrelated,380781
unrelated,380779
unrelated,380782
unrelated,380786
agreed,380784
agreed,380785
unrelated,380787
agreed,380789
agreed,380788
agreed,380790
agreed,380794
agreed,380791
agreed,380792
unrelated,380795
unrelated,380793
unrelated,380796
unrelated,380797
agreed,380801
agreed,380799
unrelated,380802
agreed,380800
unrelated,380803
unrelated,380798
unrelated,380804
unrelated,380805
agreed,380806
unrelated,380809
unrelated,380807
unrelated,380808
agreed,380811
agreed,380813
agreed,380812
unrelated,380810
unrelated,380815
unrelated,380816
unrelated,380814
unrelated,380820
agreed,380822
unrelated,380823
unrelated,380819
agreed,380824
unrelated,380817
unrelated,380821
unrelated,380818
agreed,380825
unrelated,380827
agreed,380826
agreed,380829
agreed,380831
agreed,380830
unrelated,380828
agreed,380832
agreed,380833
agreed,380834
agreed,380836
agreed,380835
agreed,380837
agreed,380838
agreed,380842
agreed,380845
agreed,380843
agreed,380841
agreed,380844
agreed,380839
agreed,380840
agreed,380847
agreed,380846
agreed,380848
agreed,380852
agreed,380849
agreed,380851
agreed,380850
agreed,380854
agreed,380853
agreed,380855
agreed,380856
agreed,380859
agreed,380857
agreed,380858
agreed,380860
agreed,380861
agreed,380863
agreed,380864
agreed,380862
agreed,380867
unrelated,380868
unrelated,380869
agreed,380865
agreed,380866
unrelated,380870
unrelated,380874
unrelated,380873
unrelated,380872
unrelated,380871
unrelated,380876
unrelated,380875
unrelated,380878
unrelated,380877
unrelated,380879
unrelated,380882
unrelated,380880
unrelated,380881
unrelated,380883
unrelated,380884
unrelated,380887
unrelated,380886
unrelated,380885
unrelated,380888
unrelated,380890
unrelated,380891
unrelated,380893
unrelated,380889
unrelated,380895
unrelated,380892
unrelated,380894
unrelated,380897
unrelated,380896
unrelated,380901
unrelated,380900
unrelated,380902
unrelated,380898
unrelated,380899
unrelated,380904
unrelated,380905
unrelated,380906
unrelated,380908
unrelated,380907
unrelated,380903
unrelated,380910
unrelated,380909
unrelated,380914
unrelated,380911
agreed,380912
unrelated,380915
unrelated,380916
agreed,380913
unrelated,380920
unrelated,380918
unrelated,380921
unrelated,380922
unrelated,380917
unrelated,380919
unrelated,380924
agreed,380925
agreed,380923
agreed,380926
agreed,380928
agreed,380927
agreed,380929
agreed,380932
agreed,380930
agreed,380933
agreed,380931
agreed,380934
agreed,380937
agreed,380936
agreed,380935
agreed,380938
agreed,380940
agreed,380941
agreed,380942
agreed,380943
agreed,380946
agreed,380944
agreed,380939
agreed,380947
agreed,380945
agreed,380949
agreed,380948
agreed,380950
agreed,380951
agreed,380952
agreed,380953
agreed,380954
agreed,380955
agreed,380956
agreed,380957
agreed,380958
agreed,380960
agreed,380959
agreed,380961
agreed,380962
unrelated,380963
unrelated,380964
agreed,380965
unrelated,380968
agreed,380966
agreed,380967
unrelated,380969
unrelated,380970
unrelated,380971
unrelated,380973
unrelated,380974
unrelated,380972
unrelated,380975
unrelated,380977
unrelated,380976
unrelated,380978
unrelated,380979
unrelated,380980
unrelated,380984
unrelated,380983
unrelated,380981
unrelated,380982
unrelated,380986
unrelated,380985
unrelated,380987
unrelated,380988
unrelated,380989
unrelated,380992
agreed,380990
unrelated,380991
unrelated,380993
unrelated,380995
unrelated,380994
unrelated,380996
unrelated,380997
unrelated,380999
unrelated,381001
unrelated,380998
unrelated,381000
unrelated,381002
unrelated,381005
unrelated,381003
unrelated,381004
unrelated,381006
unrelated,381008
unrelated,381007
agreed,381010
agreed,381012
unrelated,381013
unrelated,381014
unrelated,381009
unrelated,381011
unrelated,381016
unrelated,381015
unrelated,381020
unrelated,381017
unrelated,381019
unrelated,381018
unrelated,381024
unrelated,381025
unrelated,381022
unrelated,381023
unrelated,381026
unrelated,381028
unrelated,381027
unrelated,381030
unrelated,381031
unrelated,381029
unrelated,381021
unrelated,381034
unrelated,381036
unrelated,381032
unrelated,381033
unrelated,381035
unrelated,381039
unrelated,381037
unrelated,381038
unrelated,381041
unrelated,381040
unrelated,381042
unrelated,381045
unrelated,381043
unrelated,381050
agreed,381047
agreed,381049
agreed,381046
unrelated,381044
unrelated,381048
agreed,381051
agreed,381052
agreed,381053
unrelated,381056
unrelated,381055
agreed,381058
agreed,381057
unrelated,381059
agreed,381060
agreed,381054
agreed,381061
agreed,381062
agreed,381064
agreed,381063
agreed,381066
unrelated,381065
disagreed,381067
unrelated,381072
unrelated,381070
unrelated,381071
unrelated,381069
unrelated,381068
unrelated,381073
agreed,381075
agreed,381074
agreed,381077
agreed,381080
agreed,381076
agreed,381078
agreed,381079
agreed,381081
agreed,381082
agreed,381083
agreed,381086
agreed,381085
agreed,381084
agreed,381087
agreed,381091
agreed,381090
agreed,381089
agreed,381088
unrelated,381093
agreed,381094
agreed,381092
agreed,381096
unrelated,381097
disagreed,381098
disagreed,381099
unrelated,381102
disagreed,381101
agreed,381095
disagreed,381100
agreed,381105
agreed,381107
agreed,381106
disagreed,381103
unrelated,381104
agreed,381108
agreed,381114
disagreed,381112
disagreed,381111
unrelated,381110
unrelated,381113
disagreed,381109
unrelated,381115
unrelated,381116
unrelated,381119
agreed,381117
unrelated,381118
disagreed,381123
agreed,381120
agreed,381121
unrelated,381122
disagreed,381124
disagreed,381128
unrelated,381125
disagreed,381129
disagreed,381127
disagreed,381126
unrelated,381132
unrelated,381130
unrelated,381133
disagreed,381131
agreed,381139
agreed,381136
agreed,381134
agreed,381135
disagreed,381138
agreed,381137
agreed,381141
agreed,381143
agreed,381142
agreed,381144
agreed,381140
agreed,381145
disagreed,381146
agreed,381147
unrelated,381150
agreed,381148
unrelated,381153
unrelated,381149
unrelated,381151
unrelated,381152
unrelated,381156
unrelated,381155
unrelated,381154
unrelated,381157
unrelated,381158
unrelated,381159
agreed,381162
agreed,381160
agreed,381163
agreed,381161
unrelated,381166
unrelated,381167
agreed,381164
unrelated,381165
unrelated,381168
disagreed,381169
disagreed,381170
unrelated,381171
disagreed,381172
unrelated,381173
unrelated,381174
unrelated,381176
unrelated,381177
unrelated,381175
unrelated,381179
unrelated,381180
unrelated,381178
agreed,381182
agreed,381181
agreed,381183
agreed,381185
agreed,381186
unrelated,381187
unrelated,381190
unrelated,381189
agreed,381184
unrelated,381188
unrelated,381195
agreed,381193
unrelated,381192
unrelated,381194
unrelated,381196
unrelated,381198
unrelated,381191
unrelated,381199
unrelated,381203
unrelated,381200
unrelated,381197
unrelated,381201
unrelated,381204
unrelated,381205
unrelated,381202
unrelated,381207
unrelated,381206
unrelated,381208
unrelated,381209
unrelated,381212
unrelated,381214
unrelated,381210
unrelated,381213
unrelated,381215
unrelated,381216
unrelated,381217
unrelated,381211
unrelated,381218
unrelated,381219
agreed,381220
agreed,381224
unrelated,381223
unrelated,381222
unrelated,381221
unrelated,381225
agreed,381228
agreed,381227
agreed,381226
agreed,381230
unrelated,381231
unrelated,381235
unrelated,381233
agreed,381229
unrelated,381232
unrelated,381236
unrelated,381234
unrelated,381237
unrelated,381240
agreed,381243
agreed,381241
unrelated,381239
agreed,381242
agreed,381244
agreed,381245
agreed,381238
agreed,381246
agreed,381247
agreed,381249
agreed,381248
agreed,381250
agreed,381251
agreed,381252
agreed,381255
agreed,381256
agreed,381257
agreed,381253
agreed,381260
agreed,381258
agreed,381259
agreed,381262
agreed,381254
agreed,381264
agreed,381263
agreed,381261
unrelated,381266
unrelated,381267
agreed,381265
unrelated,381270
unrelated,381268
unrelated,381272
agreed,381271
unrelated,381269
unrelated,381274
unrelated,381275
unrelated,381276
